"Serial"	"datetime"	"MachNo"	"MagazineNo"	"Curvature_1"	"Curvature_2"	"Tilt_1"	"Tilt_2"	"ProcNo"	"LotNo"
202203210718141	2022-04-06 03:03:41	"96"	7220220319153833	0.44	0.53	0.10003058	0.694724211	"9A"	"ax4"
202203210718117	2022-04-06 03:04:27	"94"	7220220319153833	0.32	0.4	0.197333671	0.582002722	"10A"	"ax5"
202203210718239	2022-04-06 03:04:38	"96"	7220220319153228	0.74	0.48	4.487135195	3.372173246	"10A"	"ax2"
202203210718225	2022-04-06 03:04:39	"95"	7220220319153228	0.48	0.46	2.400639553	2.809197748	"10A"	"ax5"
202203210718164	2022-04-06 03:05:00	"96"	7220220319153833	0.52	0.55	1.96112678	0.874972061	"11A"	"ax5"
202203210718166	2022-04-06 03:06:54	"94"	7220220319153833	0.4	0.39	0.252822453	0.384042732	"11A"	"ax5"
202203210718118	2022-04-06 03:10:49	"93"	7220220319153833	0.4	0.56	0.464428222	1.842012965	"9A"	"ax5"
202203210718128	2022-04-06 03:13:15	"94"	7220220319153833	0.88	0.69	3.088493912	4.138446586	"11A"	"ax5"
202203210718116	2022-04-06 03:13:26	"95"	7220220319153833	0.47	0.56	1.732506639	2.945702372	"10A"	"ax4"
202203210718176	2022-04-06 03:16:49	"95"	7220220319153833	0.67	0.43	1.577684979	2.321755918	"11A"	"ax4"
202203210718190	2022-04-06 03:17:15	"93"	7220220319153228	0.42	0.72	1.711717997	2.596811764	"11A"	"ax2"
202203210718226	2022-04-06 03:20:18	"94"	7220220319153228	0.73	0.33	2.122913396	2.577142225	"12A"	"ax3"
202203210718200	2022-04-06 03:21:26	"93"	7220220319153228	0.46	0.33	1.329498522	1.902038859	"14A"	"ax3"
202203210718142	2022-04-06 03:23:53	"95"	7220220319153833	0.52	0.62	2.192462557	1.9810972	"9A"	"ax4"
202203210718152	2022-04-06 03:36:27	"96"	7220220319153833	0.48	0.77	2.924087776	3.341476635	"13A"	"ax5"
202203210718154	2022-04-06 03:36:45	"94"	7220220319153833	0.37	0.43	1.352538003	1.520494464	"14A"	"ax5"
202203210718177	2022-04-06 03:37:03	"94"	7220220319153833	0.61	0.51	2.372979573	1.773579275	"14A"	"ax3"
202203210718106	2022-04-06 03:38:37	"93"	7220220319153833	0.39	0.51	0.552965206	0.105925504	"10A"	"ax2"
202203210718201	2022-04-06 03:39:40	"96"	7220220319153228	0.78	0.56	3.784808211	2.900890073	"9A"	"ax2"
202203210718104	2022-04-06 03:48:40	"95"	7220220319153833	0.48	0.37	2.171096724	2.881611933	"10A"	"ax5"
202203210718227	2022-04-06 03:49:05	"93"	7220220319153228	0.21	0.32	3.061060017	0.25871774	"11A"	"ax4"
202203210718129	2022-04-06 03:49:44	"93"	7220220319153833	0.58	0.78	0.12848161	1.04951466	"9A"	"ax2"
202203210718153	2022-04-06 03:54:12	"95"	7220220319153833	0.53	0.68	2.749660366	3.8619762	"12A"	"ax5"
202203210718350	2022-04-06 03:56:56	"96"	7220220319153228	0.87	0.17	1.34259687	3.171127384	"11A"	"ax2"
202203210718178	2022-04-06 03:59:35	"93"	7220220319153833	0.22	0.67	1.0507729	0.297353241	"11A"	"ax5"
202203210718130	2022-04-06 03:59:50	"96"	7220220319153833	0.43	0.25	0.003549309	1.231702604	"10A"	"ax5"
202203210718324	2022-04-06 03:59:50	"96"	7220220319153228	0.53	0.81	2.074964303	3.6725585	"9A"	"ax2"
202203210718374	2022-04-06 03:59:50	"94"	7220220319153228	0.47	0.24	3.046043959	4.230115277	"12A"	"ax4"
202203210718105	2022-04-06 04:04:22	"94"	7220220319153833	0.39	0.6	0.722509344	2.016730732	"12A"	"ax3"
202203210718373	2022-04-06 04:10:10	"93"	7220220319153228	0.16	0.58	0.374549171	0.040928014	"10A"	"ax3"
202203210718276	2022-04-06 04:15:15	"95"	7220220319153228	0.8	0.5	3.47040396	3.565189069	"11A"	"ax4"
202203210718253	2022-04-06 04:15:24	"96"	7220220319153228	0.57	0.52	0.560146744	2.773367616	"14A"	"ax3"
202203210718349	2022-04-06 04:15:28	"93"	7220220319153228	0.47	0.52	1.972056711	1.691358937	"11A"	"ax3"
202203210718364	2022-04-06 04:18:24	"93"	7220220319153228	0.34	0.46	0.729745427	2.066248001	"12A"	"ax5"
202203210718300	2022-04-06 04:18:39	"93"	7220220319153228	0.45	0.25	1.066094986	2.355016521	"9A"	"ax5"
202203210718351	2022-04-06 04:20:33	"95"	7220220319153228	0.7	0.37	3.30255496	1.999881396	"12A"	"ax3"
202203210718325	2022-04-06 04:22:52	"96"	7220220319153228	0.43	0.53	1.151570163	3.052523938	"12A"	"ax4"
202203210718277	2022-04-06 04:25:29	"95"	7220220319153228	0.68	0.44	0.252105191	1.852990809	"10A"	"ax3"
202203210718252	2022-04-06 04:27:42	"93"	7220220319153228	0.38	0.74	1.741956281	2.104884299	"14A"	"ax5"
202203210718254	2022-04-06 04:33:02	"95"	7220220319153228	0.74	0.24	1.488051951	2.540447859	"13A"	"ax3"
202203210718264	2022-04-06 04:41:24	"95"	7220220319153228	0.39	0.46	0.317394904	2.257337491	"12A"	"ax5"
202203210718376	2022-04-06 04:45:38	"96"	7220220319153228	0.6	0.66	2.10137771	3.999220112	"9A"	"ax3"
202203210718338	2022-04-06 04:50:29	"93"	7220220319153228	0.51	0.72	2.287479833	3.359185651	"9A"	"ax5"
202203210718368	2022-04-06 04:51:50	"93"	7220220319153228	0.29	0.39	0.298200204	1.894677168	"13A"	"ax5"
202203210718288	2022-04-06 04:51:53	"94"	7220220319153228	0.61	0.46	1.9260108	2.409350615	"11A"	"ax5"
202203210718326	2022-04-06 04:53:34	"93"	7220220319153228	0.32	0.6	0.03292726	0.512737343	"9A"	"ax2"
202203210718278	2022-04-06 04:59:21	"96"	7220220319153228	0.68	0.58	1.411450307	3.177750211	"8A"	"ax5"
202203210718313	2022-04-06 05:02:46	"95"	7220220319153228	0.49	0.43	3.092368378	1.93909734	"11A"	"ax5"
202203210718290	2022-04-06 05:03:21	"96"	7220220319153228	0.18	0.43	0.93727178	0.292876949	"12A"	"ax5"
202203210718240	2022-04-06 05:06:42	"95"	7220220319153228	0.52	0.61	1.054960017	1.631243327	"13A"	"ax4"
202203210718363	2022-04-06 05:09:53	"94"	7220220319153228	0.36	0.63	0.766724843	4.023114207	"9A"	"ax5"
202203210718337	2022-04-06 05:10:58	"94"	7220220319153228	0.79	0.26	2.482331244	2.482138804	"13A"	"ax5"
202203210718242	2022-04-06 05:12:32	"96"	7220220319153228	0.33	0.59	1.155929679	0.919950839	"11A"	"ax4"
202203210718375	2022-04-06 05:15:27	"93"	7220220319153228	0.6	0.12	0.351680151	1.500366459	"11A"	"ax3"
202203210718265	2022-04-06 05:15:27	"94"	7220220319153228	0.41	0.57	3.126907612	2.99433419	"10A"	"ax5"
202203210718289	2022-04-06 05:46:30	"93"	7220220319153228	0.66	0.51	4.409262976	1.823512941	"14A"	"ax4"
202203210718353	2022-04-06 05:46:53	"93"	7220220319153228	0.4	0.69	0.998378634	0.918107711	"10A"	"ax5"
202203210718314	2022-04-06 05:47:05	"96"	7220220319153228	0.26	0.32	1.887883031	0.234106013	"10A"	"ax4"
202203210718304	2022-04-06 05:50:50	"93"	7220220319153228	0.64	0.66	3.95039954	4.651203267	"13A"	"ax3"
202203210718241	2022-04-06 05:54:08	"93"	7220220319153228	0.49	0.57	1.533638841	2.806195503	"11A"	"ax4"
202203210718256	2022-04-06 05:55:16	"93"	7220220319153228	0.48	0.48	1.086987856	1.515854411	"12A"	"ax2"
202203210718352	2022-04-06 06:58:31	"94"	7220220319153228	0.04	0.21	0.197161501	1.775461828	"13A"	"ax4"
202203210718279	2022-04-06 07:04:27	"95"	7220220319153228	0.29	0.34	2.386673752	1.464649747	"14A"	"ax3"
202203210718379	2022-04-06 07:12:50	"93"	7220220319153228	0.83	0.54	2.771758991	2.703699856	"12A"	"ax5"
202203210718328	2022-04-06 07:31:49	"95"	7220220319153228	0.45	0.52	1.219879522	2.941295133	"11A"	"ax2"
202203210718303	2022-04-06 07:32:02	"94"	7220220319153228	0.69	0.35	1.134933972	1.90685477	"10A"	"ax3"
202203210718354	2022-04-06 07:35:57	"96"	7220220319153228	0.3	0.62	0.750525235	1.841686274	"10A"	"ax5"
202203210718367	2022-04-06 07:39:01	"94"	7220220319153228	0.62	0.14	2.721529139	3.141035361	"13A"	"ax4"
202203210718378	2022-04-06 07:44:30	"94"	7220220319153228	0.41	0.52	1.991768461	3.192103373	"11A"	"ax5"
202203210718255	2022-04-06 07:45:37	"94"	7220220319153228	0.27	0.65	2.694342205	4.402296626	"15A"	"ax5"
202203210718305	2022-04-06 07:47:00	"96"	7220220319153228	0.56	0.9	3.71520133	3.485373097	"9A"	"ax5"
202203210718315	2022-04-06 07:48:07	"93"	7220220319153228	0.29	0.49	0.193961091	1.558057993	"9A"	"ax2"
202203210718257	2022-04-06 07:52:54	"96"	7220220319153228	0.66	0.28	1.272558541	2.676983961	"8A"	"ax3"
202203210718340	2022-04-06 07:57:28	"95"	7220220319153228	0.29	0.71	1.383432274	0.91974702	"12A"	"ax5"
202203210718267	2022-04-06 08:04:08	"93"	7220220319153228	0.65	0.64	3.785390133	3.163940394	"9A"	"ax3"
202203210718329	2022-04-06 08:04:36	"94"	7220220319153228	0.35	0.3	3.05456368	3.396575664	"12A"	"ax3"
202203210718281	2022-04-06 08:05:35	"93"	7220220319153228	0.24	0.49	0.758884796	1.087831461	"10A"	"ax5"
202203210718342	2022-04-06 08:07:05	"96"	7220220319153228	0.45	0.55	0.500623205	1.195849865	"10A"	"ax3"
202203210718293	2022-04-06 08:07:19	"94"	7220220319153228	0.88	0.46	0.566790904	6.971249872	"15A"	"ax4"
202203210718341	2022-04-06 08:09:32	"95"	7220220319153228	0.27	0.01	5.937660058	5.376032054	"10A"	"ax5"
202203210718362	2022-04-06 08:15:55	"95"	7220220319153228	0.44	0.3	0.069249943	0.290025307	"14A"	"ax5"
202203210718317	2022-04-06 08:16:08	"95"	7220220319153228	0.31	0.43	0.362720195	1.992223082	"12A"	"ax2"
202203210718366	2022-04-06 08:18:31	"95"	7220220319153228	0.62	0.55	2.720710215	2.999353827	"9A"	"ax5"
202203210718316	2022-04-06 08:19:20	"96"	7220220319153228	0.29	0.39	0.965393749	0.875102608	"11A"	"ax5"
202203220700045	2022-04-06 08:19:58	"97"	7220220318153944	0.43	0.09	0.01524171	0.616221309	"11A"	"ax5"
202203220700069	2022-04-06 08:50:43	"A0"	7220220318153944	0.29	0.26	0.566275695	1.734825933	"14A"	"ax3"
202203220700046	2022-04-06 08:51:40	"A0"	7220220318153944	0.38	0.81	3.845736051	2.955102107	"10A"	"ax5"
202203220700070	2022-04-06 08:52:28	"99"	7220220318153944	0.7	0.39	2.227085472	2.013874957	"14A"	"ax4"
202203220700021	2022-04-06 09:07:18	"99"	7220220318153944	0.23	0.42	1.389355934	1.210387187	"10A"	"ax3"
202203220700143	2022-04-06 09:07:31	"93"	7220220318153944	0.48	0.49	0.916286536	1.81301167	"12A"	"ax5"
202203220700020	2022-04-06 09:11:25	"A0"	7220220318153944	0.59	0.88	2.016262962	3.947183516	"11A"	"ax5"
202203220700119	2022-04-06 09:15:46	"95"	7220220318153944	0.24	0.48	1.673933753	2.066941294	"11A"	"ax5"
202203220700105	2022-04-06 09:17:41	"93"	7220220318153944	0.39	0.87	0.085218774	0.505412823	"10A"	"ax5"
202203220700095	2022-04-06 09:18:41	"A0"	7220220318153944	0.17	0.55	0.004792942	0.874122798	"13A"	"ax2"
202203220700081	2022-04-06 09:19:59	"99"	7220220318153944	0.51	0.67	1.629329407	1.53834842	"8A"	"ax5"
202203220700033	2022-04-06 09:24:57	"98"	7220220318153944	0.56	0.46	4.057977827	3.473337908	"11A"	"ax4"
202203220700047	2022-04-06 09:33:59	"99"	7220220318153944	0.32	0.36	0.944440495	0.959925423	"8A"	"ax5"
202203220700057	2022-04-06 09:34:28	"A0"	7220220318153944	0.24	0.45	1.649448531	0.474478746	"12A"	"ax5"
202203220700071	2022-04-06 09:34:33	"98"	7220220318153944	0.65	0.63	0.615599092	2.007589063	"8A"	"ax5"
202203220700131	2022-04-06 09:47:46	"94"	7220220318153944	0.29	0.5	2.017285933	2.699747548	"14A"	"ax4"
202203220700130	2022-04-06 09:48:18	"95"	7220220318153944	0.45	0.66	1.428551084	0.300688725	"12A"	"ax2"
202203220700023	2022-04-06 09:49:29	"97"	7220220318153944	0.56	0.36	2.114621448	1.995445383	"8A"	"ax5"
202203220700007	2022-04-06 09:52:22	"98"	7220220318153944	2.68	2.25	3.743078285	8.730543834	"9A"	"ax4"
202203220700106	2022-04-06 09:59:14	"96"	7220220318153944	0.85	0.07	0.698013161	0.18617517	"11A"	"ax2"
202203220700107	2022-04-06 10:06:19	"95"	7220220318153944	0.56	0.44	1.572008547	2.150599334	"10A"	"ax3"
202203220700059	2022-04-06 10:08:14	"98"	7220220318153944	0.13	0.2	1.134085695	2.532621877	"13A"	"ax3"
202203220700034	2022-04-06 10:09:40	"97"	7220220318153944	0.36	1.05	1.969543093	1.546465539	"14A"	"ax5"
202203220700035	2022-04-06 10:10:25	"A0"	7220220318153944	0.36	0.43	1.057166866	2.158704077	"8A"	"ax5"
202203220700058	2022-04-06 10:19:12	"99"	7220220318153944	0.45	0.39	0.652430371	1.173252378	"9A"	"ax4"
202203220700144	2022-04-06 10:24:54	"96"	7220220318153944	0.3	0.79	1.195035548	3.154554434	"12A"	"ax2"
202203220700009	2022-04-06 10:29:44	"99"	7220220318153944	0.47	0.58	2.777465251	3.100166867	"12A"	"ax3"
202203220700145	2022-04-06 10:32:48	"95"	7220220318153944	0.41	0.31	0.079025748	2.615495338	"10A"	"ax5"
202203220700010	2022-04-06 10:33:47	"98"	7220220318153944	0.57	0.47	0.348082387	1.65959169	"10A"	"ax2"
202203220700097	2022-04-06 10:39:14	"98"	7220220318153944	0.14	0.57	0.657395819	1.449753746	"13A"	"ax3"
202203220700121	2022-04-06 10:54:49	"96"	7220220318153944	0.43	0.71	2.054834313	2.057589922	"14A"	"ax5"
202203220700096	2022-04-06 11:00:15	"99"	7220220318153944	0.81	0.39	2.545866138	2.652720374	"13A"	"ax5"
202203220700120	2022-04-06 11:01:31	"94"	7220220318153944	0.08	0.42	1.166207	0.542336752	"12A"	"ax3"
202203220700049	2022-04-06 11:04:12	"97"	7220220318153944	0.47	0.59	0.622818738	2.999322294	"11A"	"ax4"
202203220700024	2022-04-06 11:04:40	"A0"	7220220318153944	0.93	0.95	6.021216309	4.795559715	"12A"	"ax5"
202203220700072	2022-04-06 11:13:20	"97"	7220220318153944	0.2	0.41	1.749897587	3.011736112	"12A"	"ax5"
202203220700108	2022-04-06 11:15:28	"94"	7220220318153944	0.37	0.78	1.444697197	0.835436861	"13A"	"ax5"
202203220700122	2022-04-06 11:20:11	"95"	7220220318153944	0.22	0.52	0.293376591	1.708925553	"11A"	"ax4"
202203220700146	2022-04-06 11:25:21	"94"	7220220318153944	0.58	0.63	0.532559734	2.448203679	"15A"	"ax4"
202203220700025	2022-04-06 11:37:22	"98"	7220220318153944	0.5	0.44	2.081172805	3.328086681	"12A"	"ax5"
202203220700060	2022-04-06 11:38:17	"97"	7220220318153944	1.59	1.91	2.618468703	7.954620038	"13A"	"ax4"
202203220700074	2022-04-06 11:40:16	"98"	7220220318153944	0.86	0.07	0.694924256	0.179195916	"13A"	"ax5"
202203220700011	2022-04-06 11:44:17	"97"	7220220318153944	0.54	0.46	4.015262417	1.555160258	"9A"	"ax5"
202203220700026	2022-04-06 11:44:27	"97"	7220220318153944	0.21	0.33	1.475892332	2.202961289	"11A"	"ax5"
202203220700061	2022-04-06 12:28:48	"A0"	7220220318153944	0.22	0.63	1.458289837	0.435196789	"14A"	"ax4"
202203220700098	2022-04-06 12:35:41	"97"	7220220318153944	0.41	0.5	1.527616344	0.92222234	"12A"	"ax4"
202203220700110	2022-04-06 12:43:35	"96"	7220220318153944	0.25	0.63	2.569876549	2.78154564	"11A"	"ax5"
202203220700109	2022-04-06 12:48:05	"93"	7220220318153944	0.57	0.48	3.343749881	3.995645952	"15A"	"ax3"
202203220700134	2022-04-06 12:48:31	"95"	7220220318153944	0.32	0.47	0.001938937	2.358450265	"11A"	"ax5"
202203220700013	2022-04-06 12:55:18	"99"	7220220318153944	0.22	0.36	1.559293387	0.693598817	"12A"	"ax5"
202203220700012	2022-04-06 12:57:31	"A0"	7220220318153944	0.66	0.95	4.266131587	3.232283052	"15A"	"ax4"
202203220700062	2022-04-06 13:02:18	"99"	7220220318153944	0.36	0.55	1.692570582	3.171541486	"9A"	"ax5"
202203220700264	2022-04-06 13:04:02	"95"	7220220319152232	0.57	0.5	0.247267742	0.742329205	"11A"	"ax3"
202203220700263	2022-04-06 13:08:10	"96"	7220220319152232	0.24	0.49	1.19246896	2.457144903	"10A"	"ax5"
202203220700086	2022-04-06 13:08:11	"98"	7220220318153944	0.52	0.31	3.10000334	2.231454128	"14A"	"ax5"
202203220700213	2022-04-06 13:12:17	"95"	7220220318153944	0.03	0.15	1.304985812	0.767112176	"10A"	"ax5"
202203220700160	2022-04-06 13:13:22	"95"	7220220318153944	0.24	0.39	2.350886479	0.382064096	"9A"	"ax5"
202203220700250	2022-04-06 13:16:08	"94"	7220220319152232	0.09	0.41	0.13740886	1.825687546	"12A"	"ax3"
202203220700214	2022-04-06 13:21:32	"94"	7220220318153944	0.36	0.77	2.734784924	1.87525391	"13A"	"ax3"
202203220700038	2022-04-06 13:32:39	"97"	7220220318153944	0.69	0.46	1.949427393	2.265653156	"11A"	"ax5"
202203220700161	2022-04-06 13:36:22	"94"	7220220318153944	0.15	0.49	2.255843426	1.783656586	"13A"	"ax4"
202203220700201	2022-04-06 13:37:00	"95"	7220220318153944	0.54	0.7	1.827100659	2.828943881	"11A"	"ax5"
202203220700265	2022-04-06 13:37:31	"94"	7220220319152232	0.56	0.58	4.331213931	3.163837805	"11A"	"ax5"
202203220700288	2022-04-06 13:38:14	"93"	7220220319152232	0.24	0.3	2.685821584	2.000927606	"9A"	"ax3"
202203220700147	2022-04-06 13:38:28	"93"	7220220318153944	0.21	0.71	0.416737732	0.760398154	"14A"	"ax3"
202203220700215	2022-04-06 13:39:52	"93"	7220220318153944	0.18	0.48	0.035659277	0.547949058	"13A"	"ax3"
202203220700163	2022-04-06 13:43:44	"96"	7220220318153944	0.52	0.66	1.89355902	1.560513228	"12A"	"ax5"
202203220700237	2022-04-06 13:47:40	"93"	7220220318153944	0.47	0.4	3.255163408	4.490728511	"11A"	"ax2"
202203220700203	2022-04-06 13:47:44	"93"	7220220318153944	0.52	0.36	0.187842792	0.266668949	"14A"	"ax4"
202203220700251	2022-04-06 13:50:27	"93"	7220220319152232	0.19	0.14	1.836979189	1.99171813	"10A"	"ax4"
202203220700190	2022-04-06 13:58:36	"95"	7220220318153944	0.52	0.41	1.357093385	1.908568957	"13A"	"ax5"
202203220700132	2022-04-06 13:58:52	"93"	7220220318153944	0.42	0.26	2.086829994	4.100856298	"14A"	"ax3"
202203220700267	2022-04-06 14:03:35	"96"	7220220319152232	0.35	0.89	1.974813762	1.761214119	"10A"	"ax2"
202203220700149	2022-04-06 14:05:47	"95"	7220220318153944	0.48	0.14	5.743166266	5.120006646	"14A"	"ax4"
202203220700048	2022-04-06 14:06:31	"98"	7220220318153944	0.29	0.22	2.602553178	3.507148049	"12A"	"ax4"
202203220700133	2022-04-06 14:11:30	"96"	7220220318153944	0.57	0.65	2.815639907	1.643448669	"12A"	"ax5"
202203220700289	2022-04-06 14:23:17	"96"	7220220319152232	0.56	0.43	2.129626361	2.416740151	"11A"	"ax2"
202203220700036	2022-04-06 14:24:37	"99"	7220220318153944	0.22	0.49	0.424366222	1.005027513	"13A"	"ax5"
202203220700084	2022-04-06 14:29:40	"A0"	7220220318153944	0.6	0.33	0.067964529	1.88195012	"10A"	"ax5"
202203210718103	2022-04-06 14:30:53	"96"	7220220319153833	0.48	0.41	2.868661607	3.063656519	"11A"	"ax5"
202203220700085	2022-04-06 14:32:57	"99"	7220220318153944	0.58	0.28	1.476247873	1.324089322	"9A"	"ax5"
202203220700202	2022-04-06 14:35:27	"94"	7220220318153944	0.39	0.32	0.433082474	1.408917335	"12A"	"ax5"
202203220700240	2022-04-06 14:35:39	"94"	7220220318153944	0.46	0.44	0.896389786	1.420039566	"15A"	"ax4"
202203220700148	2022-04-06 14:39:16	"96"	7220220318153944	0.64	0.65	2.587924118	5.341527743	"11A"	"ax4"
202203220700277	2022-04-06 14:44:24	"93"	7220220319152232	0.54	0.55	1.233632168	2.013395696	"15A"	"ax4"
202203220700037	2022-04-06 14:57:48	"98"	7220220318153944	0.64	0.47	1.103269559	1.023596868	"11A"	"ax5"
202203220700227	2022-04-06 14:58:18	"96"	7220220318153944	0.18	0.36	1.345289304	0.387541351	"10A"	"ax5"
202203220700287	2022-04-06 14:59:10	"94"	7220220319152232	0.46	0.53	4.021729049	3.378481113	"13A"	"ax2"
202203220700162	2022-04-06 14:59:48	"93"	7220220318153944	0.43	0.03	0.565215987	1.668458188	"9A"	"ax2"
202203220700266	2022-04-06 15:02:34	"93"	7220220319152232	0.4	0.74	2.060863452	1.960203398	"10A"	"ax2"
202203220700238	2022-04-06 15:03:06	"96"	7220220318153944	0.37	0.52	0.0943352	0.82264742	"9A"	"ax5"
202203220700241	2022-04-06 15:05:10	"95"	7220220319152232	0.45	0.75	2.534454699	2.857458468	"9A"	"ax2"
202203220700216	2022-04-06 15:06:58	"96"	7220220318153944	0.71	0.3	2.055363063	3.355679621	"9A"	"ax5"
202203220700179	2022-04-06 15:15:16	"95"	7220220318153944	0.41	0.36	0.989177244	2.001214221	"9A"	"ax3"
202203220700253	2022-04-06 15:17:56	"94"	7220220319152232	0.23	0.23	0.771862497	1.643035938	"10A"	"ax2"
202203220700189	2022-04-06 15:22:06	"96"	7220220318153944	0.74	0.49	3.336658258	2.033982763	"10A"	"ax5"
202203220700180	2022-04-06 15:22:21	"94"	7220220318153944	0.69	0.6	2.884355633	3.755142609	"15A"	"ax3"
202203220700291	2022-04-06 15:24:27	"94"	7220220319152232	0.28	0.52	0.109432386	0.656768754	"14A"	"ax4"
202203220700194	2022-04-06 15:28:21	"95"	7220220318153944	0.3	0.75	1.068449227	0.855538967	"13A"	"ax2"
202203220700225	2022-04-06 15:30:13	"94"	7220220318153944	0.71	0.58	2.218375145	3.211001723	"9A"	"ax5"
202203220700275	2022-04-06 15:31:34	"95"	7220220319152232	0.38	0.35	3.913828146	1.731681977	"11A"	"ax3"
202203220700218	2022-04-06 15:33:03	"93"	7220220318153944	0.59	0.59	2.00689416	2.463965905	"11A"	"ax2"
202203220700292	2022-04-06 15:35:08	"93"	7220220319152232	0.13	0.09	0.624264007	0.378346042	"10A"	"ax2"
202203220700279	2022-04-06 15:36:20	"95"	7220220319152232	0.49	0.66	2.759751324	1.827521271	"11A"	"ax3"
202203220700230	2022-04-06 15:40:23	"93"	7220220318153944	0.56	0.33	2.418180489	2.199383336	"12A"	"ax4"
202203220700278	2022-04-06 15:45:26	"96"	7220220319152232	0.27	0.49	0.932539985	0.735375908	"14A"	"ax5"
202203220700206	2022-04-06 15:47:14	"94"	7220220318153944	0.4	0.27	0.273585459	1.397362461	"13A"	"ax3"
202203220700276	2022-04-06 15:50:36	"94"	7220220319152232	0.38	0.41	1.959548435	3.835265283	"12A"	"ax5"
202203220700177	2022-04-06 15:55:44	"93"	7220220318153944	0.5	0.32	1.797993832	1.157986549	"11A"	"ax5"
202203220700229	2022-04-06 15:55:48	"94"	7220220318153944	0.45	0.13	0.038738338	0.882672915	"11A"	"ax5"
202203220700151	2022-04-06 16:00:28	"93"	7220220318153944	0.3	0.26	1.252312912	1.470485813	"11A"	"ax2"
202203220700228	2022-04-06 16:06:52	"95"	7220220318153944	0.39	0.51	1.628598392	2.002137512	"12A"	"ax4"
202203220700243	2022-04-06 16:07:37	"93"	7220220319152232	0.47	0.51	1.808719225	1.80544102	"14A"	"ax4"
202203220700182	2022-04-06 16:10:41	"96"	7220220318153944	0.63	0.59	0.630904024	0.126590441	"14A"	"ax4"
202203220700255	2022-04-06 16:13:50	"96"	7220220319152232	0.16	0.41	1.685842459	1.195472541	"11A"	"ax4"
202203220700293	2022-04-06 16:15:26	"96"	7220220319152232	0.58	0.74	2.449654433	3.16034813	"8A"	"ax5"
202203220700178	2022-04-06 16:16:53	"96"	7220220318153944	0.48	0.25	0.50546679	3.491742536	"10A"	"ax5"
202203220700290	2022-04-06 16:20:27	"95"	7220220319152232	0.47	0.66	0.838329127	3.91919124	"11A"	"ax2"
202203210718285	2022-04-06 16:20:37	"93"	7220220319153228	0.33	0.58	0.455062974	0.745715546	"12A"	"ax3"
202203220700205	2022-04-06 16:21:03	"95"	7220220318153944	0.37	0.77	1.116674057	2.226417162	"11A"	"ax2"
202203220700220	2022-04-06 16:27:20	"95"	7220220318153944	0.78	0.32	2.511222676	3.925204725	"14A"	"ax4"
202203220700239	2022-04-06 16:28:04	"95"	7220220318153944	0.33	0.51	1.623421718	1.526974895	"12A"	"ax2"
202203210718262	2022-04-06 16:35:23	"93"	7220220319153228	0.32	0.36	1.402867164	0.710865108	"14A"	"ax4"
202203210718370	2022-04-06 16:37:22	"95"	7220220319153228	0.55	0.44	1.715319868	0.010891113	"11A"	"ax5"
202203220700152	2022-04-06 16:39:44	"96"	7220220318153944	0.65	0.57	3.637667368	3.460914367	"12A"	"ax5"
202203210718311	2022-04-06 16:41:22	"93"	7220220319153228	0.42	0.54	1.506218727	1.22779272	"10A"	"ax5"
202203220700165	2022-04-06 16:42:17	"94"	7220220318153944	0.38	0.73	0.188900078	1.709334424	"9A"	"ax3"
202203220700269	2022-04-06 16:42:58	"93"	7220220319152232	0.7	0.66	3.433165255	3.605309304	"12A"	"ax5"
202203210718360	2022-04-06 16:43:34	"93"	7220220319153228	0.51	0.38	0.050574438	3.893895366	"10A"	"ax4"
202203210718273	2022-04-06 16:45:29	"94"	7220220319153228	0.31	0.55	1.26182463	0.466698579	"10A"	"ax4"
202203210718263	2022-04-06 16:49:11	"96"	7220220319153228	0.59	0.74	2.074925437	3.392876576	"15A"	"ax3"
202203210718372	2022-04-06 16:54:19	"93"	7220220319153228	0.5	0.55	2.594950196	1.616320348	"10A"	"ax5"
202203220700244	2022-04-06 16:58:20	"96"	7220220319152232	0.39	0.61	0.518894891	1.656578696	"16A"	"ax2"
202203210718261	2022-04-06 17:01:27	"96"	7220220319153228	0.44	0.5	0.664705473	0.725253633	"10A"	"ax4"
202203220700204	2022-04-06 17:02:42	"96"	7220220318153944	0.86	0.73	2.504793864	6.163668622	"15A"	"ax4"
202203210718348	2022-04-06 17:02:52	"94"	7220220319153228	0.22	0.36	0.820729823	0.691279581	"14A"	"ax3"
202203220700280	2022-04-06 17:10:13	"94"	7220220319152232	0.54	0.54	0.787927741	0.196123499	"14A"	"ax4"
202203210718297	2022-04-06 17:10:38	"96"	7220220319153228	0.27	0.65	0.951086511	2.044631889	"11A"	"ax4"
202203210718299	2022-04-06 17:13:09	"94"	7220220319153228	0.61	0.74	2.815106473	3.196585595	"12A"	"ax4"
202203210718322	2022-04-06 17:20:58	"94"	7220220319153228	0.54	0.71	3.265425577	1.411669985	"10A"	"ax4"
202203210718346	2022-04-06 17:21:35	"96"	7220220319153228	0.55	0.5	1.070875459	3.243801301	"13A"	"ax5"
202203220700181	2022-04-06 17:22:43	"93"	7220220318153944	0.18	0.47	0.042629799	0.243009983	"12A"	"ax3"
202203210718249	2022-04-06 17:23:19	"96"	7220220319153228	0.8	0.7	4.686348626	4.868742446	"11A"	"ax2"
202203210718251	2022-04-06 17:26:19	"94"	7220220319153228	0.5	0.41	0.239773686	2.670154718	"14A"	"ax3"
