datetime	product_no	lot_no	serial_no	judgement	logstring
2024-05-28T00:27:23	pn4063	8047	DNpn40630524618	OK	02,DNpn40630524618_inspection_image.bmp,
2024-05-26T23:40:19	pn4063	8047	DNpn40630524301	OK	02,DNpn40630524301_inspection_image.bmp,
2024-05-27T13:42:40	pn4063	8047	DNpn40630524242	OK	02,DNpn40630524242_inspection_image.bmp,
2024-05-26T04:08:34	pn4063	8047	DNpn40630524789	OK	02,DNpn40630524789_inspection_image.bmp,
2024-05-24T18:52:19	pn4063	8047	DNpn40630524576	OK	02,DNpn40630524576_inspection_image.bmp,
2024-05-27T13:30:49	pn4063	8047	DNpn40630524810	NG	02,DNpn40630524810_inspection_image.bmp,Crack,599,258,Dust,217,403,Dent,608,182,Scratch,593,345
2024-05-26T23:25:53	pn4063	8047	DNpn40630524645	OK	02,DNpn40630524645_inspection_image.bmp,
2024-05-27T17:45:58	pn4063	8047	DNpn40630524245	OK	02,DNpn40630524245_inspection_image.bmp,
2024-05-27T04:28:27	pn4063	8047	DNpn40630524166	NG	02,DNpn40630524166_inspection_image.bmp,Dust,608,408,Dust,790,464,Crack,737,420,Scratch,595,231
2024-05-26T13:47:08	pn4063	8047	DNpn40630524055	OK	02,DNpn40630524055_inspection_image.bmp,
2024-05-27T09:21:47	pn4063	8047	DNpn40630524302	OK	02,DNpn40630524302_inspection_image.bmp,
2024-05-26T06:19:07	pn4063	8047	DNpn40630524889	OK	02,DNpn40630524889_inspection_image.bmp,
2024-05-26T11:24:24	pn4063	8047	DNpn40630524628	OK	02,DNpn40630524628_inspection_image.bmp,
2024-05-27T04:48:08	pn4063	8047	DNpn40630524579	NG	02,DNpn40630524579_inspection_image.bmp,Dent,542,445
2024-05-27T05:52:54	pn4063	8047	DNpn40630524557	OK	02,DNpn40630524557_inspection_image.bmp,
2024-05-25T16:52:37	pn4063	8047	DNpn40630524993	NG	02,DNpn40630524993_inspection_image.bmp,Scratch,699,382
2024-05-24T23:45:39	pn4063	8047	DNpn40630524657	OK	02,DNpn40630524657_inspection_image.bmp,
2024-05-24T16:55:39	pn4063	8047	DNpn40630524784	OK	02,DNpn40630524784_inspection_image.bmp,
2024-05-27T00:00:51	pn4063	8047	DNpn40630524962	OK	02,DNpn40630524962_inspection_image.bmp,
2024-05-25T09:47:53	pn4063	8047	DNpn40630524196	NG	02,DNpn40630524196_inspection_image.bmp,Dent,267,430,Dent,855,364,Scratch,709,469,Dent,177,360
2024-05-26T07:38:02	pn4063	8047	DNpn40630524493	NG	02,DNpn40630524493_inspection_image.bmp,Dent,414,440
2024-05-26T03:56:31	pn4063	8047	DNpn40630524524	OK	02,DNpn40630524524_inspection_image.bmp,
2024-05-27T21:57:56	pn4063	8047	DNpn40630524266	OK	02,DNpn40630524266_inspection_image.bmp,
2024-05-26T02:24:08	pn4063	8047	DNpn40630524096	NG	02,DNpn40630524096_inspection_image.bmp,Dust,473,285
2024-05-27T06:21:49	pn4063	8047	DNpn40630524325	OK	02,DNpn40630524325_inspection_image.bmp,
2024-05-26T04:44:20	pn4063	8047	DNpn40630524429		
2024-05-25T13:36:43	pn4063	8047	DNpn40630524445	NG	02,DNpn40630524445_inspection_image.bmp,Crack,787,365,Scratch,368,347,Dust,179,347,Dust,666,350,Dust,129,345,Dent,830,447
2024-05-27T08:44:52	pn4063	8047	DNpn40630524250	OK	02,DNpn40630524250_inspection_image.bmp,
2024-05-28T05:00:00	pn4063	8047	DNpn40630524390		
2024-05-26T15:47:16	pn4063	8047	DNpn40630524738		
2024-05-27T19:30:45	pn4063	8047	DNpn40630524168	OK	02,DNpn40630524168_inspection_image.bmp,
2024-05-25T19:28:26	pn4063	8047	DNpn40630524202	NG	02,DNpn40630524202_inspection_image.bmp,Scratch,283,390,Dent,175,352,Crack,355,452
2024-05-24T21:34:14	pn4063	8047	DNpn40630524572	OK	02,DNpn40630524572_inspection_image.bmp,
2024-05-26T18:06:34	pn4063	8047	DNpn40630524925	OK	02,DNpn40630524925_inspection_image.bmp,
2024-05-28T06:00:32	pn4063	8047	DNpn40630524288	OK	02,DNpn40630524288_inspection_image.bmp,
2024-05-28T00:25:34	pn4063	8047	DNpn40630524466	OK	02,DNpn40630524466_inspection_image.bmp,
2024-05-25T08:40:25	pn4063	8047	DNpn40630524312	NG	02,DNpn40630524312_inspection_image.bmp,Dust,319,287,Scratch,636,445,Scratch,258,399,Dust,734,405,Crack,177,357
2024-05-28T07:53:28	pn4063	8047	DNpn40630524333	OK	02,DNpn40630524333_inspection_image.bmp,
2024-05-28T07:17:59	pn4063	8047	DNpn40630524797	OK	02,DNpn40630524797_inspection_image.bmp,
2024-05-28T09:56:27	pn4063	8047	DNpn40630524291		
2024-05-26T07:51:58	pn4063	8047	DNpn40630524337	OK	02,DNpn40630524337_inspection_image.bmp,
2024-05-25T17:39:30	pn4063	8047	DNpn40630524323	OK	02,DNpn40630524323_inspection_image.bmp,
2024-05-25T22:17:12	pn4063	8047	DNpn40630524178	OK	02,DNpn40630524178_inspection_image.bmp,
2024-05-28T01:27:41	pn4063	8047	DNpn40630524435	OK	02,DNpn40630524435_inspection_image.bmp,
2024-05-25T18:32:11	pn4063	8047	DNpn40630524460	OK	02,DNpn40630524460_inspection_image.bmp,
2024-05-26T09:51:40	pn4063	8047	DNpn40630524469	OK	02,DNpn40630524469_inspection_image.bmp,
2024-05-25T10:01:38	pn4063	8047	DNpn40630524827	OK	02,DNpn40630524827_inspection_image.bmp,
2024-05-26T00:44:09	pn4063	8047	DNpn40630524833	OK	02,DNpn40630524833_inspection_image.bmp,
2024-05-27T02:28:49	pn4063	8047	DNpn40630524959	OK	02,DNpn40630524959_inspection_image.bmp,
2024-05-25T04:25:15	pn4063	8047	DNpn40630524773	OK	02,DNpn40630524773_inspection_image.bmp,
2024-05-27T13:33:32	pn4063	8047	DNpn40630524520	OK	02,DNpn40630524520_inspection_image.bmp,
2024-05-28T08:57:11	pn4063	8047	DNpn40630524630	OK	02,DNpn40630524630_inspection_image.bmp,
2024-05-25T17:13:39	pn4063	8047	DNpn40630524315	OK	02,DNpn40630524315_inspection_image.bmp,
2024-05-27T16:44:08	pn4063	8047	DNpn40630524611	OK	02,DNpn40630524611_inspection_image.bmp,
2024-05-27T07:14:00	pn4063	8047	DNpn40630524475	NG	02,DNpn40630524475_inspection_image.bmp,Crack,524,313
2024-05-26T03:31:42	pn4063	8047	DNpn40630524674	OK	02,DNpn40630524674_inspection_image.bmp,
2024-05-27T13:07:33	pn4063	8047	DNpn40630524905	NG	02,DNpn40630524905_inspection_image.bmp,Dent,895,410,Scratch,469,458
2024-05-26T06:34:01	pn4063	8047	DNpn40630524908	OK	02,DNpn40630524908_inspection_image.bmp,
2024-05-27T09:01:00	pn4063	8047	DNpn40630524002	OK	02,DNpn40630524002_inspection_image.bmp,
2024-05-28T05:45:08	pn4063	8047	DNpn40630524467	OK	02,DNpn40630524467_inspection_image.bmp,
2024-05-24T16:07:06	pn4063	8047	DNpn40630524539	OK	02,DNpn40630524539_inspection_image.bmp,
2024-05-27T06:25:32	pn4063	8047	DNpn40630524380	OK	02,DNpn40630524380_inspection_image.bmp,
2024-05-25T08:04:40	pn4063	8047	DNpn40630524525	NG	02,DNpn40630524525_inspection_image.bmp,Dent,583,456,Dent,411,374
2024-05-26T19:25:37	pn4063	8047	DNpn40630524365	NG	02,DNpn40630524365_inspection_image.bmp,Dust,241,287,Dust,365,456,Dent,499,335,Scratch,540,387
2024-05-27T22:04:12	pn4063	8047	DNpn40630524170	OK	02,DNpn40630524170_inspection_image.bmp,
2024-05-26T21:27:55	pn4063	8047	DNpn40630524832	NG	02,DNpn40630524832_inspection_image.bmp,Scratch,530,383,Scratch,570,226
2024-05-27T19:15:53	pn4063	8047	DNpn40630524476	OK	02,DNpn40630524476_inspection_image.bmp,
2024-05-27T09:10:35	pn4063	8047	DNpn40630524006	OK	02,DNpn40630524006_inspection_image.bmp,
2024-05-24T18:23:09	pn4063	8047	DNpn40630524453	OK	02,DNpn40630524453_inspection_image.bmp,
2024-05-26T08:11:16	pn4063	8047	DNpn40630524400	OK	02,DNpn40630524400_inspection_image.bmp,
2024-05-27T14:12:45	pn4063	8047	DNpn40630524747	OK	02,DNpn40630524747_inspection_image.bmp,
2024-05-24T13:59:29	pn4063	8047	DNpn40630524890	NG	02,DNpn40630524890_inspection_image.bmp,Scratch,813,412
2024-05-25T02:06:21	pn4063	8047	DNpn40630524395	OK	02,DNpn40630524395_inspection_image.bmp,
2024-05-26T20:57:04	pn4063	8047	DNpn40630524867	OK	02,DNpn40630524867_inspection_image.bmp,
2024-05-26T17:11:56	pn4063	8047	DNpn40630524310	OK	02,DNpn40630524310_inspection_image.bmp,
2024-05-27T01:05:38	pn4063	8047	DNpn40630524555	OK	02,DNpn40630524555_inspection_image.bmp,
2024-05-28T11:52:44	pn4063	8047	DNpn40630524954	NG	02,DNpn40630524954_inspection_image.bmp,Scratch,588,207,Crack,382,322,Scratch,171,375,Dent,595,328
2024-05-26T15:37:20	pn4063	8047	DNpn40630524355	OK	02,DNpn40630524355_inspection_image.bmp,
2024-05-24T22:47:29	pn4063	8047	DNpn40630524870		
2024-05-24T19:28:38	pn4063	8047	DNpn40630524316		
2024-05-24T19:25:09	pn4063	8047	DNpn40630524147		
2024-05-27T17:16:01	pn4063	8047	DNpn40630524698	NG	02,DNpn40630524698_inspection_image.bmp,Scratch,564,551,Dent,388,340,Dent,606,505,Dust,325,423
2024-05-26T18:34:36	pn4063	8047	DNpn40630524516	NG	02,DNpn40630524516_inspection_image.bmp,Dust,553,341,Dust,500,384,Dent,695,344
2024-05-25T09:27:33	pn4063	8047	DNpn40630524461		
2024-05-25T02:21:59	pn4063	8047	DNpn40630524007	OK	02,DNpn40630524007_inspection_image.bmp,
2024-05-25T14:50:34	pn4063	8047	DNpn40630524998	OK	02,DNpn40630524998_inspection_image.bmp,
2024-05-27T15:10:45	pn4063	8047	DNpn40630524646	OK	02,DNpn40630524646_inspection_image.bmp,
2024-05-28T08:08:49	pn4063	8047	DNpn40630524595	OK	02,DNpn40630524595_inspection_image.bmp,
2024-05-26T21:09:49	pn4063	8047	DNpn40630524079	OK	02,DNpn40630524079_inspection_image.bmp,
2024-05-27T21:22:51	pn4063	8047	DNpn40630524098	OK	02,DNpn40630524098_inspection_image.bmp,
2024-05-25T17:24:02	pn4063	8047	DNpn40630524872	NG	02,DNpn40630524872_inspection_image.bmp,Crack,355,413
2024-05-26T19:38:48	pn4063	8047	DNpn40630524195	OK	02,DNpn40630524195_inspection_image.bmp,
2024-05-26T05:27:40	pn4063	8047	DNpn40630524353	OK	02,DNpn40630524353_inspection_image.bmp,
2024-05-24T20:16:44	pn4063	8047	DNpn40630524349	NG	02,DNpn40630524349_inspection_image.bmp,Dust,716,452,Crack,741,337
2024-05-28T02:04:27	pn4063	8047	DNpn40630524189	OK	02,DNpn40630524189_inspection_image.bmp,
2024-05-26T17:09:34	pn4063	8047	DNpn40630524363	OK	02,DNpn40630524363_inspection_image.bmp,
2024-05-26T01:31:16	pn4063	8047	DNpn40630524441	OK	02,DNpn40630524441_inspection_image.bmp,
2024-05-25T09:58:56	pn4063	8047	DNpn40630524526	OK	02,DNpn40630524526_inspection_image.bmp,
2024-05-27T06:45:27	pn4063	8047	DNpn40630524559	OK	02,DNpn40630524559_inspection_image.bmp,
2024-05-27T21:34:31	pn4063	8047	DNpn40630524471	OK	02,DNpn40630524471_inspection_image.bmp,
2024-05-24T14:16:18	pn4063	8047	DNpn40630524483	OK	02,DNpn40630524483_inspection_image.bmp,
2024-05-25T05:06:43	pn4063	8047	DNpn40630524068	OK	02,DNpn40630524068_inspection_image.bmp,
2024-05-28T10:01:54	pn4063	8047	DNpn40630524225	OK	02,DNpn40630524225_inspection_image.bmp,
2024-05-27T00:22:21	pn4063	8047	DNpn40630524117	OK	02,DNpn40630524117_inspection_image.bmp,
2024-05-28T03:57:46	pn4063	8047	DNpn40630524159	OK	02,DNpn40630524159_inspection_image.bmp,
2024-05-28T11:00:13	pn4063	8047	DNpn40630524502	OK	02,DNpn40630524502_inspection_image.bmp,
2024-05-28T03:06:55	pn4063	8047	DNpn40630524061	OK	02,DNpn40630524061_inspection_image.bmp,
2024-05-24T22:32:28	pn4063	8047	DNpn40630524910	OK	02,DNpn40630524910_inspection_image.bmp,
2024-05-26T20:18:14	pn4063	8047	DNpn40630524736	OK	02,DNpn40630524736_inspection_image.bmp,
2024-05-27T19:54:42	pn4063	8047	DNpn40630524268	OK	02,DNpn40630524268_inspection_image.bmp,
2024-05-24T15:13:17	pn4063	8047	DNpn40630524834	NG	02,DNpn40630524834_inspection_image.bmp,Dent,612,362
2024-05-26T22:13:25	pn4063	8047	DNpn40630524714	OK	02,DNpn40630524714_inspection_image.bmp,
2024-05-25T21:11:13	pn4063	8047	DNpn40630524667	NG	02,DNpn40630524667_inspection_image.bmp,Dust,347,295
2024-05-26T18:28:53	pn4063	8047	DNpn40630524608	NG	02,DNpn40630524608_inspection_image.bmp,Scratch,413,325,Scratch,381,371
2024-05-25T11:48:08	pn4063	8047	DNpn40630524884	OK	02,DNpn40630524884_inspection_image.bmp,
2024-05-24T20:37:41	pn4063	8047	DNpn40630524069	OK	02,DNpn40630524069_inspection_image.bmp,
2024-05-27T21:30:51	pn4063	8047	DNpn40630524852	OK	02,DNpn40630524852_inspection_image.bmp,
2024-05-26T22:08:17	pn4063	8047	DNpn40630524843	OK	02,DNpn40630524843_inspection_image.bmp,
2024-05-27T06:44:47	pn4063	8047	DNpn40630524356	OK	02,DNpn40630524356_inspection_image.bmp,
2024-05-27T12:58:47	pn4063	8047	DNpn40630524920	OK	02,DNpn40630524920_inspection_image.bmp,
2024-05-25T02:48:31	pn4063	8047	DNpn40630524412	OK	02,DNpn40630524412_inspection_image.bmp,
2024-05-25T21:10:28	pn4063	8047	DNpn40630524232	OK	02,DNpn40630524232_inspection_image.bmp,
2024-05-26T15:51:34	pn4063	8047	DNpn40630524756	OK	02,DNpn40630524756_inspection_image.bmp,
2024-05-27T12:16:34	pn4063	8047	DNpn40630524999	OK	02,DNpn40630524999_inspection_image.bmp,
2024-05-26T21:38:32	pn4063	8047	DNpn40630524440	OK	02,DNpn40630524440_inspection_image.bmp,
2024-05-25T06:29:16	pn4063	8047	DNpn40630524099	NG	02,DNpn40630524099_inspection_image.bmp,Scratch,632,167,Scratch,621,158,Dust,533,350,Dent,304,436,Crack,235,320
2024-05-25T19:09:30	pn4063	8047	DNpn40630524722	OK	02,DNpn40630524722_inspection_image.bmp,
2024-05-26T16:41:28	pn4063	8047	DNpn40630524113	OK	02,DNpn40630524113_inspection_image.bmp,
2024-05-26T08:16:58	pn4063	8047	DNpn40630524589	OK	02,DNpn40630524589_inspection_image.bmp,
2024-05-27T12:46:00	pn4063	8047	DNpn40630524702	OK	02,DNpn40630524702_inspection_image.bmp,
2024-05-25T02:43:50	pn4063	8047	DNpn40630524375	OK	02,DNpn40630524375_inspection_image.bmp,
2024-05-27T16:54:18	pn4063	8047	DNpn40630524567	OK	02,DNpn40630524567_inspection_image.bmp,
2024-05-25T08:06:50	pn4063	8047	DNpn40630524053	OK	02,DNpn40630524053_inspection_image.bmp,
2024-05-26T08:56:06	pn4063	8047	DNpn40630524328	NG	02,DNpn40630524328_inspection_image.bmp,Scratch,604,463
2024-05-25T05:03:50	pn4063	8047	DNpn40630524793	NG	02,DNpn40630524793_inspection_image.bmp,Dust,208,325,Scratch,337,303
2024-05-27T15:12:54	pn4063	8047	DNpn40630524145	NG	02,DNpn40630524145_inspection_image.bmp,Crack,159,384,Crack,533,378
2024-05-26T10:11:29	pn4063	8047	DNpn40630524762	OK	02,DNpn40630524762_inspection_image.bmp,
2024-05-28T00:45:13	pn4063	8047	DNpn40630524602	OK	02,DNpn40630524602_inspection_image.bmp,
2024-05-27T19:08:20	pn4063	8047	DNpn40630524223	OK	02,DNpn40630524223_inspection_image.bmp,
2024-05-27T03:18:31	pn4063	8047	DNpn40630524590	OK	02,DNpn40630524590_inspection_image.bmp,
2024-05-25T09:35:23	pn4063	8047	DNpn40630524700	NG	02,DNpn40630524700_inspection_image.bmp,Dust,562,304,Dust,302,301,Scratch,217,410
2024-05-25T19:23:30	pn4063	8047	DNpn40630524115	OK	02,DNpn40630524115_inspection_image.bmp,
2024-05-26T06:30:05	pn4063	8047	DNpn40630524036	NG	02,DNpn40630524036_inspection_image.bmp,Dust,630,242
2024-05-26T12:19:59	pn4063	8047	DNpn40630524828	OK	02,DNpn40630524828_inspection_image.bmp,
2024-05-26T21:52:56	pn4063	8047	DNpn40630524056	NG	02,DNpn40630524056_inspection_image.bmp,Crack,467,350
2024-05-28T00:35:21	pn4063	8047	DNpn40630524517	NG	02,DNpn40630524517_inspection_image.bmp,Scratch,187,397
2024-05-26T19:02:54	pn4063	8047	DNpn40630524251	NG	02,DNpn40630524251_inspection_image.bmp,Scratch,536,405,Scratch,413,372
2024-05-26T03:38:49	pn4063	8047	DNpn40630524733	OK	02,DNpn40630524733_inspection_image.bmp,
2024-05-25T16:14:56	pn4063	8047	DNpn40630524495	NG	02,DNpn40630524495_inspection_image.bmp,Dent,484,362,Dust,490,366,Dent,580,376,Dust,305,358,Dust,819,361
2024-05-25T22:21:22	pn4063	8047	DNpn40630524863	OK	02,DNpn40630524863_inspection_image.bmp,
2024-05-27T12:24:55	pn4063	8047	DNpn40630524085	OK	02,DNpn40630524085_inspection_image.bmp,
2024-05-26T21:52:52	pn4063	8047	DNpn40630524983	OK	02,DNpn40630524983_inspection_image.bmp,
2024-05-25T06:35:50	pn4063	8047	DNpn40630524165	OK	02,DNpn40630524165_inspection_image.bmp,
2024-05-25T16:33:49	pn4063	8047	DNpn40630524986	NG	02,DNpn40630524986_inspection_image.bmp,Scratch,664,326,Dent,576,307,Scratch,544,371,Dust,648,356
2024-05-26T22:33:48	pn4063	8047	DNpn40630524900	NG	02,DNpn40630524900_inspection_image.bmp,Dust,574,333
2024-05-27T01:27:25	pn4063	8047	DNpn40630524089	OK	02,DNpn40630524089_inspection_image.bmp,
2024-05-27T20:38:16	pn4063	8047	DNpn40630524149	NG	02,DNpn40630524149_inspection_image.bmp,Crack,606,216,Crack,773,382,Scratch,791,359,Crack,566,276
2024-05-27T07:35:26	pn4063	8047	DNpn40630524697	OK	02,DNpn40630524697_inspection_image.bmp,
2024-05-27T16:10:25	pn4063	8047	DNpn40630524764	NG	02,DNpn40630524764_inspection_image.bmp,Dent,850,359,Dent,400,384,Dust,598,172,Dust,523,393
2024-05-25T15:09:42	pn4063	8047	DNpn40630524922	OK	02,DNpn40630524922_inspection_image.bmp,
2024-05-24T20:57:54	pn4063	8047	DNpn40630524786	OK	02,DNpn40630524786_inspection_image.bmp,
2024-05-28T06:11:09	pn4063	8047	DNpn40630524137	NG	02,DNpn40630524137_inspection_image.bmp,Dent,733,418
2024-05-27T03:33:08	pn4063	8047	DNpn40630524952		
2024-05-26T05:32:45	pn4063	8047	DNpn40630524260	NG	02,DNpn40630524260_inspection_image.bmp,Scratch,338,434,Dust,532,355
2024-05-26T04:06:56	pn4063	8047	DNpn40630524578	OK	02,DNpn40630524578_inspection_image.bmp,
2024-05-25T22:42:54	pn4063	8047	DNpn40630524975	NG	02,DNpn40630524975_inspection_image.bmp,Crack,845,428,Crack,815,395,Crack,233,392,Dust,625,287,Dust,171,345
2024-05-25T12:07:27	pn4063	8047	DNpn40630524458	NG	02,DNpn40630524458_inspection_image.bmp,Scratch,878,377,Scratch,392,340,Crack,605,194,Dust,219,335,Dent,586,222
2024-05-25T05:13:53	pn4063	8047	DNpn40630524030	NG	02,DNpn40630524030_inspection_image.bmp,Scratch,404,339
2024-05-26T06:59:35	pn4063	8047	DNpn40630524293	OK	02,DNpn40630524293_inspection_image.bmp,
2024-05-27T05:54:54	pn4063	8047	DNpn40630524629	OK	02,DNpn40630524629_inspection_image.bmp,
2024-05-28T05:46:34	pn4063	8047	DNpn40630524358	OK	02,DNpn40630524358_inspection_image.bmp,
2024-05-25T21:22:08	pn4063	8047	DNpn40630524175	OK	02,DNpn40630524175_inspection_image.bmp,
2024-05-26T07:56:09	pn4063	8047	DNpn40630524815	OK	02,DNpn40630524815_inspection_image.bmp,
2024-05-26T05:32:29	pn4063	8047	DNpn40630524219		
2024-05-26T20:06:30	pn4063	8047	DNpn40630524478	OK	02,DNpn40630524478_inspection_image.bmp,
2024-05-28T02:04:41	pn4063	8047	DNpn40630524409	OK	02,DNpn40630524409_inspection_image.bmp,
2024-05-26T02:51:08	pn4063	8047	DNpn40630524077	NG	02,DNpn40630524077_inspection_image.bmp,Dust,620,197,Dent,473,343,Dust,908,343,Crack,827,411,Dust,500,317
2024-05-27T12:44:46	pn4063	8047	DNpn40630524498	OK	02,DNpn40630524498_inspection_image.bmp,
2024-05-24T15:08:27	pn4063	8047	DNpn40630524508	NG	02,DNpn40630524508_inspection_image.bmp,Dent,515,416
2024-05-28T06:04:42	pn4063	8047	DNpn40630524963	OK	02,DNpn40630524963_inspection_image.bmp,
2024-05-28T11:40:30	pn4063	8047	DNpn40630524591	OK	02,DNpn40630524591_inspection_image.bmp,
2024-05-25T10:49:10	pn4063	8047	DNpn40630524928		
2024-05-27T06:10:11	pn4063	8047	DNpn40630524421	OK	02,DNpn40630524421_inspection_image.bmp,
2024-05-28T10:18:55	pn4063	8047	DNpn40630524138	OK	02,DNpn40630524138_inspection_image.bmp,
2024-05-24T18:06:47	pn4063	8047	DNpn40630524396	NG	02,DNpn40630524396_inspection_image.bmp,Scratch,779,314,Scratch,473,362
2024-05-25T01:28:21	pn4063	8047	DNpn40630524851	NG	02,DNpn40630524851_inspection_image.bmp,Dust,261,381,Dust,497,280
2024-05-27T06:29:30	pn4063	8047	DNpn40630524339	OK	02,DNpn40630524339_inspection_image.bmp,
2024-05-24T18:40:04	pn4063	8047	DNpn40630524431	OK	02,DNpn40630524431_inspection_image.bmp,
2024-05-26T14:58:51	pn4063	8047	DNpn40630524430	OK	02,DNpn40630524430_inspection_image.bmp,
2024-05-25T04:46:25	pn4063	8047	DNpn40630524455	OK	02,DNpn40630524455_inspection_image.bmp,
2024-05-27T10:25:10	pn4063	8047	DNpn40630524257	NG	02,DNpn40630524257_inspection_image.bmp,Dust,291,452,Dust,504,285,Scratch,568,547
2024-05-24T19:55:20	pn4063	8047	DNpn40630524474	OK	02,DNpn40630524474_inspection_image.bmp,
2024-05-24T16:24:22	pn4063	8047	DNpn40630524727	OK	02,DNpn40630524727_inspection_image.bmp,
2024-05-25T05:06:29	pn4063	8047	DNpn40630524681	OK	02,DNpn40630524681_inspection_image.bmp,
2024-05-25T06:44:11	pn4063	8047	DNpn40630524763	NG	02,DNpn40630524763_inspection_image.bmp,Dent,689,432,Dent,734,393,Dent,158,302,Dent,640,327,Crack,570,464
2024-05-26T07:03:06	pn4063	8047	DNpn40630524230	NG	02,DNpn40630524230_inspection_image.bmp,Dust,824,320,Scratch,119,346
2024-05-25T23:34:00	pn4063	8047	DNpn40630524964	OK	02,DNpn40630524964_inspection_image.bmp,
2024-05-28T01:14:41	pn4063	8047	DNpn40630524818	OK	02,DNpn40630524818_inspection_image.bmp,
2024-05-26T05:13:17	pn4063	8047	DNpn40630524845	OK	02,DNpn40630524845_inspection_image.bmp,
2024-05-26T15:26:22	pn4063	8047	DNpn40630524338	NG	02,DNpn40630524338_inspection_image.bmp,Dent,235,434
2024-05-25T13:54:51	pn4063	8047	DNpn40630524136	OK	02,DNpn40630524136_inspection_image.bmp,
2024-05-25T02:04:32	pn4063	8047	DNpn40630524331	OK	02,DNpn40630524331_inspection_image.bmp,
2024-05-26T05:00:53	pn4063	8047	DNpn40630524246	NG	02,DNpn40630524246_inspection_image.bmp,Dust,177,446,Scratch,185,452,Dent,913,422,Dent,752,343,Crack,604,525
2024-05-28T10:50:15	pn4063	8047	DNpn40630524877	OK	02,DNpn40630524877_inspection_image.bmp,
2024-05-27T05:34:01	pn4063	8047	DNpn40630524009	OK	02,DNpn40630524009_inspection_image.bmp,
2024-05-25T22:31:18	pn4063	8047	DNpn40630524075	NG	02,DNpn40630524075_inspection_image.bmp,Scratch,494,388,Dust,465,424,Dust,690,337,Dent,714,429,Dust,414,320
2024-05-27T18:19:28	pn4063	8047	DNpn40630524371	OK	02,DNpn40630524371_inspection_image.bmp,
2024-05-26T15:23:33	pn4063	8047	DNpn40630524600	OK	02,DNpn40630524600_inspection_image.bmp,
2024-05-25T21:31:31	pn4063	8047	DNpn40630524761	OK	02,DNpn40630524761_inspection_image.bmp,
2024-05-25T02:39:46	pn4063	8047	DNpn40630524850	OK	02,DNpn40630524850_inspection_image.bmp,
2024-05-25T03:10:14	pn4063	8047	DNpn40630524717	NG	02,DNpn40630524717_inspection_image.bmp,Dust,283,349,Crack,524,401
2024-05-28T10:45:37	pn4063	8047	DNpn40630524536	NG	02,DNpn40630524536_inspection_image.bmp,Crack,756,370,Dent,373,313,Crack,674,345,Crack,691,386,Crack,556,444,Crack,580,183
2024-05-27T12:15:33	pn4063	8047	DNpn40630524839		
2024-05-24T23:47:53	pn4063	8047	DNpn40630524650	OK	02,DNpn40630524650_inspection_image.bmp,
2024-05-26T13:12:34	pn4063	8047	DNpn40630524062	OK	02,DNpn40630524062_inspection_image.bmp,
2024-05-27T10:02:32	pn4063	8047	DNpn40630524891		
2024-05-24T21:23:57	pn4063	8047	DNpn40630524531	NG	02,DNpn40630524531_inspection_image.bmp,Dust,607,456,Dust,260,357,Crack,118,331
2024-05-27T07:31:09	pn4063	8047	DNpn40630524360	OK	02,DNpn40630524360_inspection_image.bmp,
2024-05-26T18:40:13	pn4063	8047	DNpn40630524112	NG	02,DNpn40630524112_inspection_image.bmp,Scratch,245,306,Dust,845,358,Dent,784,401
2024-05-27T09:37:21	pn4063	8047	DNpn40630524740	OK	02,DNpn40630524740_inspection_image.bmp,
2024-05-26T01:42:00	pn4063	8047	DNpn40630524605	OK	02,DNpn40630524605_inspection_image.bmp,
2024-05-26T03:27:46	pn4063	8047	DNpn40630524134	OK	02,DNpn40630524134_inspection_image.bmp,
2024-05-25T19:34:42	pn4063	8047	DNpn40630524283	OK	02,DNpn40630524283_inspection_image.bmp,
2024-05-24T17:49:55	pn4063	8047	DNpn40630524887	OK	02,DNpn40630524887_inspection_image.bmp,
2024-05-28T08:41:07	pn4063	8047	DNpn40630524167	OK	02,DNpn40630524167_inspection_image.bmp,
2024-05-27T21:19:19	pn4063	8047	DNpn40630524817	OK	02,DNpn40630524817_inspection_image.bmp,
2024-05-26T23:01:20	pn4063	8047	DNpn40630524289	OK	02,DNpn40630524289_inspection_image.bmp,
2024-05-27T03:28:39	pn4063	8047	DNpn40630524907	OK	02,DNpn40630524907_inspection_image.bmp,
2024-05-26T04:58:46	pn4063	8047	DNpn40630524649	NG	02,DNpn40630524649_inspection_image.bmp,Dent,228,422,Dust,163,366
2024-05-25T15:18:15	pn4063	8047	DNpn40630524689		
2024-05-26T08:13:34	pn4063	8047	DNpn40630524501	NG	02,DNpn40630524501_inspection_image.bmp,Dent,537,360,Dust,905,436,Dust,180,383,Scratch,582,487
2024-05-27T20:44:54	pn4063	8047	DNpn40630524193		
2024-05-26T11:43:49	pn4063	8047	DNpn40630524186	OK	02,DNpn40630524186_inspection_image.bmp,
2024-05-27T00:15:15	pn4063	8047	DNpn40630524771	OK	02,DNpn40630524771_inspection_image.bmp,
2024-05-26T21:35:21	pn4063	8047	DNpn40630524444	OK	02,DNpn40630524444_inspection_image.bmp,
2024-05-28T03:22:32	pn4063	8047	DNpn40630524696	OK	02,DNpn40630524696_inspection_image.bmp,
2024-05-24T13:41:03	pn4063	8047	DNpn40630524961	OK	02,DNpn40630524961_inspection_image.bmp,
