datetime	serial	ng_mode	x	y	OKNG
2024-10-01 06:44:00	wafer_0004	Edge-Loc	16	6	OK
2024-10-01 06:44:10	wafer_0004	Edge-Loc	16	7	OK
2024-10-01 06:44:20	wafer_0004	Edge-Loc	16	8	OK
2024-10-01 06:44:30	wafer_0004	Edge-Loc	16	9	NG
2024-10-01 06:44:40	wafer_0004	Edge-Loc	16	10	OK
2024-10-01 06:44:50	wafer_0004	Edge-Loc	16	11	OK
2024-10-01 06:45:00	wafer_0004	Edge-Loc	16	12	NG
2024-10-01 06:45:10	wafer_0004	Edge-Loc	16	13	OK
2024-10-01 06:45:20	wafer_0004	Edge-Loc	16	14	OK
2024-10-01 06:45:30	wafer_0004	Edge-Loc	16	15	OK
2024-10-01 06:45:40	wafer_0004	Edge-Loc	16	16	NG
2024-10-01 06:45:50	wafer_0004	Edge-Loc	16	17	OK
2024-10-01 06:46:00	wafer_0004	Edge-Loc	16	18	OK
2024-10-01 06:46:10	wafer_0004	Edge-Loc	16	19	OK
2024-10-01 06:46:20	wafer_0004	Edge-Loc	16	20	OK
2024-10-01 06:46:30	wafer_0004	Edge-Loc	16	21	OK
2024-10-01 06:46:40	wafer_0004	Edge-Loc	16	22	NG
2024-10-01 06:46:50	wafer_0004	Edge-Loc	16	23	OK
2024-10-01 06:47:00	wafer_0004	Edge-Loc	16	24	NG
2024-10-01 06:47:10	wafer_0004	Edge-Loc	16	25	NG
2024-10-01 06:47:20	wafer_0004	Edge-Loc	16	26	OK
2024-10-01 06:47:30	wafer_0004	Edge-Loc	17	1	OK
2024-10-01 06:47:40	wafer_0004	Edge-Loc	17	2	NG
2024-10-01 06:47:50	wafer_0004	Edge-Loc	17	3	OK
2024-10-01 06:48:00	wafer_0004	Edge-Loc	17	4	OK
2024-10-01 06:48:10	wafer_0004	Edge-Loc	17	5	OK
2024-10-01 06:48:20	wafer_0004	Edge-Loc	17	6	OK
2024-10-01 06:48:30	wafer_0004	Edge-Loc	17	7	OK
2024-10-01 06:48:40	wafer_0004	Edge-Loc	17	8	OK
2024-10-01 06:48:50	wafer_0004	Edge-Loc	17	9	OK
2024-10-01 06:49:00	wafer_0004	Edge-Loc	17	10	OK
2024-10-01 06:49:10	wafer_0004	Edge-Loc	17	11	OK
2024-10-01 06:49:20	wafer_0004	Edge-Loc	17	12	OK
2024-10-01 06:49:30	wafer_0004	Edge-Loc	17	13	OK
2024-10-01 06:49:40	wafer_0004	Edge-Loc	17	14	OK
2024-10-01 06:49:50	wafer_0004	Edge-Loc	17	15	OK
2024-10-01 06:50:00	wafer_0004	Edge-Loc	17	16	OK
2024-10-01 06:50:10	wafer_0004	Edge-Loc	17	17	OK
2024-10-01 06:50:20	wafer_0004	Edge-Loc	17	18	OK
2024-10-01 06:50:30	wafer_0004	Edge-Loc	17	19	OK
2024-10-01 06:50:40	wafer_0004	Edge-Loc	17	20	OK
2024-10-01 06:50:50	wafer_0004	Edge-Loc	17	21	OK
2024-10-01 06:51:00	wafer_0004	Edge-Loc	17	22	OK
2024-10-01 06:51:10	wafer_0004	Edge-Loc	17	23	OK
2024-10-01 06:51:20	wafer_0004	Edge-Loc	17	24	OK
2024-10-01 06:51:30	wafer_0004	Edge-Loc	17	25	OK
2024-10-01 06:51:40	wafer_0004	Edge-Loc	17	26	NG
2024-10-01 06:51:50	wafer_0004	Edge-Loc	18	1	""
2024-10-01 06:52:00	wafer_0004	Edge-Loc	18	2	OK
2024-10-01 06:52:10	wafer_0004	Edge-Loc	18	3	OK
2024-10-01 06:52:20	wafer_0004	Edge-Loc	18	4	OK
2024-10-01 06:52:30	wafer_0004	Edge-Loc	18	5	OK
2024-10-01 06:52:40	wafer_0004	Edge-Loc	18	6	OK
2024-10-01 06:52:50	wafer_0004	Edge-Loc	18	7	NG
2024-10-01 06:53:00	wafer_0004	Edge-Loc	18	8	OK
2024-10-01 06:53:10	wafer_0004	Edge-Loc	18	9	OK
2024-10-01 06:53:20	wafer_0004	Edge-Loc	18	10	OK
2024-10-01 06:53:30	wafer_0004	Edge-Loc	18	11	OK
2024-10-01 06:53:40	wafer_0004	Edge-Loc	18	12	NG
2024-10-01 06:53:50	wafer_0004	Edge-Loc	18	13	OK
2024-10-01 06:54:00	wafer_0004	Edge-Loc	18	14	OK
2024-10-01 06:54:10	wafer_0004	Edge-Loc	18	15	NG
2024-10-01 06:54:20	wafer_0004	Edge-Loc	18	16	NG
2024-10-01 06:54:30	wafer_0004	Edge-Loc	18	17	OK
2024-10-01 06:54:40	wafer_0004	Edge-Loc	18	18	OK
2024-10-01 06:54:50	wafer_0004	Edge-Loc	18	19	OK
2024-10-01 06:55:00	wafer_0004	Edge-Loc	18	20	OK
2024-10-01 06:55:10	wafer_0004	Edge-Loc	18	21	NG
2024-10-01 06:55:20	wafer_0004	Edge-Loc	18	22	OK
2024-10-01 06:55:30	wafer_0004	Edge-Loc	18	23	OK
2024-10-01 06:55:40	wafer_0004	Edge-Loc	18	24	NG
2024-10-01 06:55:50	wafer_0004	Edge-Loc	18	25	OK
2024-10-01 06:56:00	wafer_0004	Edge-Loc	18	26	""
2024-10-01 06:56:10	wafer_0004	Edge-Loc	19	1	""
2024-10-01 06:56:20	wafer_0004	Edge-Loc	19	2	OK
2024-10-01 06:56:30	wafer_0004	Edge-Loc	19	3	OK
2024-10-01 06:56:40	wafer_0004	Edge-Loc	19	4	OK
2024-10-01 06:56:50	wafer_0004	Edge-Loc	19	5	NG
2024-10-01 06:57:00	wafer_0004	Edge-Loc	19	6	NG
2024-10-01 06:57:10	wafer_0004	Edge-Loc	19	7	NG
2024-10-01 06:57:20	wafer_0004	Edge-Loc	19	8	OK
2024-10-01 06:57:30	wafer_0004	Edge-Loc	19	9	OK
2024-10-01 06:57:40	wafer_0004	Edge-Loc	19	10	OK
2024-10-01 06:57:50	wafer_0004	Edge-Loc	19	11	NG
2024-10-01 06:58:00	wafer_0004	Edge-Loc	19	12	OK
2024-10-01 06:58:10	wafer_0004	Edge-Loc	19	13	OK
2024-10-01 06:58:20	wafer_0004	Edge-Loc	19	14	NG
2024-10-01 06:58:30	wafer_0004	Edge-Loc	19	15	NG
2024-10-01 06:58:40	wafer_0004	Edge-Loc	19	16	OK
2024-10-01 06:58:50	wafer_0004	Edge-Loc	19	17	OK
2024-10-01 06:59:00	wafer_0004	Edge-Loc	19	18	NG
2024-10-01 06:59:10	wafer_0004	Edge-Loc	19	19	OK
2024-10-01 06:59:20	wafer_0004	Edge-Loc	19	20	NG
2024-10-01 06:59:30	wafer_0004	Edge-Loc	19	21	OK
2024-10-01 06:59:40	wafer_0004	Edge-Loc	19	22	OK
2024-10-01 06:59:50	wafer_0004	Edge-Loc	19	23	OK
2024-10-01 07:00:00	wafer_0004	Edge-Loc	19	24	OK
2024-10-01 07:00:10	wafer_0004	Edge-Loc	19	25	NG
2024-10-01 07:00:20	wafer_0004	Edge-Loc	19	26	""
2024-10-01 07:00:30	wafer_0004	Edge-Loc	20	1	""
2024-10-01 07:00:40	wafer_0004	Edge-Loc	20	2	""
2024-10-01 07:00:50	wafer_0004	Edge-Loc	20	3	OK
2024-10-01 07:01:00	wafer_0004	Edge-Loc	20	4	OK
2024-10-01 07:01:10	wafer_0004	Edge-Loc	20	5	OK
2024-10-01 07:01:20	wafer_0004	Edge-Loc	20	6	NG
2024-10-01 07:01:30	wafer_0004	Edge-Loc	20	7	OK
2024-10-01 07:01:40	wafer_0004	Edge-Loc	20	8	OK
2024-10-01 07:01:50	wafer_0004	Edge-Loc	20	9	OK
2024-10-01 07:02:00	wafer_0004	Edge-Loc	20	10	OK
2024-10-01 07:02:10	wafer_0004	Edge-Loc	20	11	OK
2024-10-01 07:02:20	wafer_0004	Edge-Loc	20	12	OK
2024-10-01 07:02:30	wafer_0004	Edge-Loc	20	13	OK
2024-10-01 07:02:40	wafer_0004	Edge-Loc	20	14	OK
2024-10-01 07:02:50	wafer_0004	Edge-Loc	20	15	OK
2024-10-01 07:03:00	wafer_0004	Edge-Loc	20	16	OK
2024-10-01 07:03:10	wafer_0004	Edge-Loc	20	17	OK
2024-10-01 07:03:20	wafer_0004	Edge-Loc	20	18	NG
2024-10-01 07:03:30	wafer_0004	Edge-Loc	20	19	NG
2024-10-01 07:03:40	wafer_0004	Edge-Loc	20	20	OK
2024-10-01 07:03:50	wafer_0004	Edge-Loc	20	21	OK
2024-10-01 07:04:00	wafer_0004	Edge-Loc	20	22	OK
2024-10-01 07:04:10	wafer_0004	Edge-Loc	20	23	OK
2024-10-01 07:04:20	wafer_0004	Edge-Loc	20	24	OK
2024-10-01 07:04:30	wafer_0004	Edge-Loc	20	25	""
2024-10-01 07:04:40	wafer_0004	Edge-Loc	20	26	""
2024-10-01 07:04:50	wafer_0004	Edge-Loc	21	1	""
2024-10-01 07:05:00	wafer_0004	Edge-Loc	21	2	""
2024-10-01 07:05:10	wafer_0004	Edge-Loc	21	3	OK
2024-10-01 07:05:20	wafer_0004	Edge-Loc	21	4	OK
2024-10-01 07:05:30	wafer_0004	Edge-Loc	21	5	OK
2024-10-01 07:05:40	wafer_0004	Edge-Loc	21	6	OK
2024-10-01 07:05:50	wafer_0004	Edge-Loc	21	7	OK
2024-10-01 07:06:00	wafer_0004	Edge-Loc	21	8	OK
2024-10-01 07:06:10	wafer_0004	Edge-Loc	21	9	OK
2024-10-01 07:06:20	wafer_0004	Edge-Loc	21	10	OK
2024-10-01 07:06:30	wafer_0004	Edge-Loc	21	11	OK
2024-10-01 07:06:40	wafer_0004	Edge-Loc	21	12	NG
2024-10-01 07:06:50	wafer_0004	Edge-Loc	21	13	OK
2024-10-01 07:07:00	wafer_0004	Edge-Loc	21	14	OK
2024-10-01 07:07:10	wafer_0004	Edge-Loc	21	15	OK
2024-10-01 07:07:20	wafer_0004	Edge-Loc	21	16	OK
2024-10-01 07:07:30	wafer_0004	Edge-Loc	21	17	NG
2024-10-01 07:07:40	wafer_0004	Edge-Loc	21	18	NG
2024-10-01 07:07:50	wafer_0004	Edge-Loc	21	19	NG
2024-10-01 07:08:00	wafer_0004	Edge-Loc	21	20	NG
2024-10-01 07:08:10	wafer_0004	Edge-Loc	21	21	NG
2024-10-01 07:08:20	wafer_0004	Edge-Loc	21	22	OK
2024-10-01 07:08:30	wafer_0004	Edge-Loc	21	23	OK
2024-10-01 07:08:40	wafer_0004	Edge-Loc	21	24	OK
2024-10-01 07:08:50	wafer_0004	Edge-Loc	21	25	""
2024-10-01 07:09:00	wafer_0004	Edge-Loc	21	26	""
2024-10-01 07:09:10	wafer_0004	Edge-Loc	22	1	""
2024-10-01 07:09:20	wafer_0004	Edge-Loc	22	2	""
2024-10-01 07:09:30	wafer_0004	Edge-Loc	22	3	""
2024-10-01 07:09:40	wafer_0004	Edge-Loc	22	4	OK
2024-10-01 07:09:50	wafer_0004	Edge-Loc	22	5	OK
2024-10-01 07:10:00	wafer_0004	Edge-Loc	22	6	OK
2024-10-01 07:10:10	wafer_0004	Edge-Loc	22	7	NG
2024-10-01 07:10:20	wafer_0004	Edge-Loc	22	8	OK
2024-10-01 07:10:30	wafer_0004	Edge-Loc	22	9	OK
2024-10-01 07:10:40	wafer_0004	Edge-Loc	22	10	OK
2024-10-01 07:10:50	wafer_0004	Edge-Loc	22	11	NG
2024-10-01 07:11:00	wafer_0004	Edge-Loc	22	12	OK
2024-10-01 07:11:10	wafer_0004	Edge-Loc	22	13	OK
2024-10-01 07:11:20	wafer_0004	Edge-Loc	22	14	NG
2024-10-01 07:11:30	wafer_0004	Edge-Loc	22	15	OK
2024-10-01 07:11:40	wafer_0004	Edge-Loc	22	16	NG
2024-10-01 07:11:50	wafer_0004	Edge-Loc	22	17	NG
2024-10-01 07:12:00	wafer_0004	Edge-Loc	22	18	OK
2024-10-01 07:12:10	wafer_0004	Edge-Loc	22	19	OK
2024-10-01 07:12:20	wafer_0004	Edge-Loc	22	20	OK
2024-10-01 07:12:30	wafer_0004	Edge-Loc	22	21	OK
2024-10-01 07:12:40	wafer_0004	Edge-Loc	22	22	OK
2024-10-01 07:12:50	wafer_0004	Edge-Loc	22	23	NG
2024-10-01 07:13:00	wafer_0004	Edge-Loc	22	24	""
2024-10-01 07:13:10	wafer_0004	Edge-Loc	22	25	""
2024-10-01 07:13:20	wafer_0004	Edge-Loc	22	26	""
2024-10-01 07:13:30	wafer_0004	Edge-Loc	23	1	""
2024-10-01 07:13:40	wafer_0004	Edge-Loc	23	2	""
2024-10-01 07:13:50	wafer_0004	Edge-Loc	23	3	""
2024-10-01 07:14:00	wafer_0004	Edge-Loc	23	4	""
2024-10-01 07:14:10	wafer_0004	Edge-Loc	23	5	NG
2024-10-01 07:14:20	wafer_0004	Edge-Loc	23	6	OK
2024-10-01 07:14:30	wafer_0004	Edge-Loc	23	7	OK
2024-10-01 07:14:40	wafer_0004	Edge-Loc	23	8	OK
2024-10-01 07:14:50	wafer_0004	Edge-Loc	23	9	NG
2024-10-01 07:15:00	wafer_0004	Edge-Loc	23	10	OK
2024-10-01 07:15:10	wafer_0004	Edge-Loc	23	11	OK
2024-10-01 07:15:20	wafer_0004	Edge-Loc	23	12	OK
2024-10-01 07:15:30	wafer_0004	Edge-Loc	23	13	OK
2024-10-01 07:15:40	wafer_0004	Edge-Loc	23	14	NG
2024-10-01 07:15:50	wafer_0004	Edge-Loc	23	15	OK
2024-10-01 07:16:00	wafer_0004	Edge-Loc	23	16	OK
2024-10-01 07:16:10	wafer_0004	Edge-Loc	23	17	NG
2024-10-01 07:16:20	wafer_0004	Edge-Loc	23	18	OK
2024-10-01 07:16:30	wafer_0004	Edge-Loc	23	19	OK
2024-10-01 07:16:40	wafer_0004	Edge-Loc	23	20	NG
2024-10-01 07:16:50	wafer_0004	Edge-Loc	23	21	OK
2024-10-01 07:17:00	wafer_0004	Edge-Loc	23	22	OK
2024-10-01 07:17:10	wafer_0004	Edge-Loc	23	23	""
2024-10-01 07:17:20	wafer_0004	Edge-Loc	23	24	""
2024-10-01 07:17:30	wafer_0004	Edge-Loc	23	25	""
2024-10-01 07:17:40	wafer_0004	Edge-Loc	23	26	""
2024-10-01 07:17:50	wafer_0004	Edge-Loc	24	1	""
2024-10-01 07:18:00	wafer_0004	Edge-Loc	24	2	""
2024-10-01 07:18:10	wafer_0004	Edge-Loc	24	3	""
2024-10-01 07:18:20	wafer_0004	Edge-Loc	24	4	""
2024-10-01 07:18:30	wafer_0004	Edge-Loc	24	5	""
2024-10-01 07:18:40	wafer_0004	Edge-Loc	24	6	OK
2024-10-01 07:18:50	wafer_0004	Edge-Loc	24	7	OK
2024-10-01 07:19:00	wafer_0004	Edge-Loc	24	8	NG
2024-10-01 07:19:10	wafer_0004	Edge-Loc	24	9	OK
2024-10-01 07:19:20	wafer_0004	Edge-Loc	24	10	NG
2024-10-01 07:19:30	wafer_0004	Edge-Loc	24	11	OK
2024-10-01 07:19:40	wafer_0004	Edge-Loc	24	12	OK
2024-10-01 07:19:50	wafer_0004	Edge-Loc	24	13	NG
2024-10-01 07:20:00	wafer_0004	Edge-Loc	24	14	OK
2024-10-01 07:20:10	wafer_0004	Edge-Loc	24	15	NG
2024-10-01 07:20:20	wafer_0004	Edge-Loc	24	16	NG
2024-10-01 07:20:30	wafer_0004	Edge-Loc	24	17	OK
2024-10-01 07:20:40	wafer_0004	Edge-Loc	24	18	OK
2024-10-01 07:20:50	wafer_0004	Edge-Loc	24	19	NG
2024-10-01 07:21:00	wafer_0004	Edge-Loc	24	20	OK
2024-10-01 07:21:10	wafer_0004	Edge-Loc	24	21	""
2024-10-01 07:21:20	wafer_0004	Edge-Loc	24	22	""
2024-10-01 07:21:30	wafer_0004	Edge-Loc	24	23	""
2024-10-01 07:21:40	wafer_0004	Edge-Loc	24	24	""
2024-10-01 07:21:50	wafer_0004	Edge-Loc	24	25	""
2024-10-01 07:22:00	wafer_0004	Edge-Loc	24	26	""
2024-10-01 07:22:10	wafer_0004	Edge-Loc	25	1	""
2024-10-01 07:22:20	wafer_0004	Edge-Loc	25	2	""
2024-10-01 07:22:30	wafer_0004	Edge-Loc	25	3	""
2024-10-01 07:22:40	wafer_0004	Edge-Loc	25	4	""
2024-10-01 07:22:50	wafer_0004	Edge-Loc	25	5	""
2024-10-01 07:23:00	wafer_0004	Edge-Loc	25	6	""
2024-10-01 07:23:10	wafer_0004	Edge-Loc	25	7	""
2024-10-01 07:23:20	wafer_0004	Edge-Loc	25	8	OK
2024-10-01 07:23:30	wafer_0004	Edge-Loc	25	9	NG
2024-10-01 07:23:40	wafer_0004	Edge-Loc	25	10	NG
2024-10-01 07:23:50	wafer_0004	Edge-Loc	25	11	NG
2024-10-01 07:24:00	wafer_0004	Edge-Loc	25	12	OK
2024-10-01 07:24:10	wafer_0004	Edge-Loc	25	13	NG
2024-10-01 07:24:20	wafer_0004	Edge-Loc	25	14	OK
2024-10-01 07:24:30	wafer_0004	Edge-Loc	25	15	NG
2024-10-01 07:24:40	wafer_0004	Edge-Loc	25	16	NG
2024-10-01 07:24:50	wafer_0004	Edge-Loc	25	17	NG
2024-10-01 07:25:00	wafer_0004	Edge-Loc	25	18	NG
2024-10-01 07:25:10	wafer_0004	Edge-Loc	25	19	NG
2024-10-01 07:25:20	wafer_0004	Edge-Loc	25	20	""
2024-10-01 07:25:30	wafer_0004	Edge-Loc	25	21	""
2024-10-01 07:25:40	wafer_0004	Edge-Loc	25	22	""
2024-10-01 07:25:50	wafer_0004	Edge-Loc	25	23	""
2024-10-01 07:26:00	wafer_0004	Edge-Loc	25	24	""
2024-10-01 07:26:10	wafer_0004	Edge-Loc	25	25	""
2024-10-01 07:26:20	wafer_0004	Edge-Loc	25	26	""
2024-10-01 07:26:30	wafer_0004	Edge-Loc	26	1	""
2024-10-01 07:26:40	wafer_0004	Edge-Loc	26	2	""
2024-10-01 07:26:50	wafer_0004	Edge-Loc	26	3	""
2024-10-01 07:27:00	wafer_0004	Edge-Loc	26	4	""
2024-10-01 07:27:10	wafer_0004	Edge-Loc	26	5	""
2024-10-01 07:27:20	wafer_0004	Edge-Loc	26	6	""
2024-10-01 07:27:30	wafer_0004	Edge-Loc	26	7	""
2024-10-01 07:27:40	wafer_0004	Edge-Loc	26	8	""
2024-10-01 07:27:50	wafer_0004	Edge-Loc	26	9	""
2024-10-01 07:28:00	wafer_0004	Edge-Loc	26	10	""
2024-10-01 07:28:10	wafer_0004	Edge-Loc	26	11	OK
2024-10-01 07:28:20	wafer_0004	Edge-Loc	26	12	NG
2024-10-01 07:28:30	wafer_0004	Edge-Loc	26	13	NG
2024-10-01 07:28:40	wafer_0004	Edge-Loc	26	14	NG
2024-10-01 07:28:50	wafer_0004	Edge-Loc	26	15	NG
2024-10-01 07:29:00	wafer_0004	Edge-Loc	26	16	NG
2024-10-01 07:29:10	wafer_0004	Edge-Loc	26	17	""
2024-10-01 07:29:20	wafer_0004	Edge-Loc	26	18	""
2024-10-01 07:29:30	wafer_0004	Edge-Loc	26	19	""
2024-10-01 07:29:40	wafer_0004	Edge-Loc	26	20	""
2024-10-01 07:29:50	wafer_0004	Edge-Loc	26	21	""
2024-10-01 07:30:00	wafer_0004	Edge-Loc	26	22	""
2024-10-01 07:30:10	wafer_0004	Edge-Loc	26	23	""
2024-10-01 07:30:20	wafer_0004	Edge-Loc	26	24	""
2024-10-01 07:30:30	wafer_0004	Edge-Loc	26	25	""
2024-10-01 07:30:40	wafer_0004	Edge-Loc	26	26	""
2024-10-01 07:30:50	wafer_0005	Edge-Ring	1	1	""
2024-10-01 07:31:00	wafer_0005	Edge-Ring	1	2	""
2024-10-01 07:31:10	wafer_0005	Edge-Ring	1	3	""
2024-10-01 07:31:20	wafer_0005	Edge-Ring	1	4	""
2024-10-01 07:31:30	wafer_0005	Edge-Ring	1	5	""
2024-10-01 07:31:40	wafer_0005	Edge-Ring	1	6	""
2024-10-01 07:31:50	wafer_0005	Edge-Ring	1	7	""
2024-10-01 07:32:00	wafer_0005	Edge-Ring	1	8	""
2024-10-01 07:32:10	wafer_0005	Edge-Ring	1	9	""
2024-10-01 07:32:20	wafer_0005	Edge-Ring	1	10	""
2024-10-01 07:32:30	wafer_0005	Edge-Ring	1	11	NG
2024-10-01 07:32:40	wafer_0005	Edge-Ring	1	12	NG
2024-10-01 07:32:50	wafer_0005	Edge-Ring	1	13	NG
2024-10-01 07:33:00	wafer_0005	Edge-Ring	1	14	OK
2024-10-01 07:33:10	wafer_0005	Edge-Ring	1	15	OK
2024-10-01 07:33:20	wafer_0005	Edge-Ring	1	16	NG
2024-10-01 07:33:30	wafer_0005	Edge-Ring	1	17	""
2024-10-01 07:33:40	wafer_0005	Edge-Ring	1	18	""
2024-10-01 07:33:50	wafer_0005	Edge-Ring	1	19	""
2024-10-01 07:34:00	wafer_0005	Edge-Ring	1	20	""
2024-10-01 07:34:10	wafer_0005	Edge-Ring	1	21	""
2024-10-01 07:34:20	wafer_0005	Edge-Ring	1	22	""
2024-10-01 07:34:30	wafer_0005	Edge-Ring	1	23	""
2024-10-01 07:34:40	wafer_0005	Edge-Ring	1	24	""
2024-10-01 07:34:50	wafer_0005	Edge-Ring	1	25	""
2024-10-01 07:35:00	wafer_0005	Edge-Ring	1	26	""
2024-10-01 07:35:10	wafer_0005	Edge-Ring	2	1	""
2024-10-01 07:35:20	wafer_0005	Edge-Ring	2	2	""
2024-10-01 07:35:30	wafer_0005	Edge-Ring	2	3	""
2024-10-01 07:35:40	wafer_0005	Edge-Ring	2	4	""
2024-10-01 07:35:50	wafer_0005	Edge-Ring	2	5	""
2024-10-01 07:36:00	wafer_0005	Edge-Ring	2	6	""
2024-10-01 07:36:10	wafer_0005	Edge-Ring	2	7	""
2024-10-01 07:36:20	wafer_0005	Edge-Ring	2	8	NG
2024-10-01 07:36:30	wafer_0005	Edge-Ring	2	9	OK
2024-10-01 07:36:40	wafer_0005	Edge-Ring	2	10	NG
2024-10-01 07:36:50	wafer_0005	Edge-Ring	2	11	OK
2024-10-01 07:37:00	wafer_0005	Edge-Ring	2	12	OK
2024-10-01 07:37:10	wafer_0005	Edge-Ring	2	13	NG
2024-10-01 07:37:20	wafer_0005	Edge-Ring	2	14	OK
2024-10-01 07:37:30	wafer_0005	Edge-Ring	2	15	NG
2024-10-01 07:37:40	wafer_0005	Edge-Ring	2	16	OK
2024-10-01 07:37:50	wafer_0005	Edge-Ring	2	17	OK
2024-10-01 07:38:00	wafer_0005	Edge-Ring	2	18	NG
2024-10-01 07:38:10	wafer_0005	Edge-Ring	2	19	NG
2024-10-01 07:38:20	wafer_0005	Edge-Ring	2	20	""
2024-10-01 07:38:30	wafer_0005	Edge-Ring	2	21	""
2024-10-01 07:38:40	wafer_0005	Edge-Ring	2	22	""
2024-10-01 07:38:50	wafer_0005	Edge-Ring	2	23	""
2024-10-01 07:39:00	wafer_0005	Edge-Ring	2	24	""
2024-10-01 07:39:10	wafer_0005	Edge-Ring	2	25	""
2024-10-01 07:39:20	wafer_0005	Edge-Ring	2	26	""
2024-10-01 07:39:30	wafer_0005	Edge-Ring	3	1	""
2024-10-01 07:39:40	wafer_0005	Edge-Ring	3	2	""
2024-10-01 07:39:50	wafer_0005	Edge-Ring	3	3	""
2024-10-01 07:40:00	wafer_0005	Edge-Ring	3	4	""
2024-10-01 07:40:10	wafer_0005	Edge-Ring	3	5	""
2024-10-01 07:40:20	wafer_0005	Edge-Ring	3	6	""
2024-10-01 07:40:30	wafer_0005	Edge-Ring	3	7	OK
2024-10-01 07:40:40	wafer_0005	Edge-Ring	3	8	OK
2024-10-01 07:40:50	wafer_0005	Edge-Ring	3	9	OK
2024-10-01 07:41:00	wafer_0005	Edge-Ring	3	10	OK
2024-10-01 07:41:10	wafer_0005	Edge-Ring	3	11	OK
2024-10-01 07:41:20	wafer_0005	Edge-Ring	3	12	NG
2024-10-01 07:41:30	wafer_0005	Edge-Ring	3	13	OK
2024-10-01 07:41:40	wafer_0005	Edge-Ring	3	14	OK
2024-10-01 07:41:50	wafer_0005	Edge-Ring	3	15	OK
2024-10-01 07:42:00	wafer_0005	Edge-Ring	3	16	NG
2024-10-01 07:42:10	wafer_0005	Edge-Ring	3	17	OK
2024-10-01 07:42:20	wafer_0005	Edge-Ring	3	18	OK
2024-10-01 07:42:30	wafer_0005	Edge-Ring	3	19	OK
2024-10-01 07:42:40	wafer_0005	Edge-Ring	3	20	OK
2024-10-01 07:42:50	wafer_0005	Edge-Ring	3	21	""
2024-10-01 07:43:00	wafer_0005	Edge-Ring	3	22	""
2024-10-01 07:43:10	wafer_0005	Edge-Ring	3	23	""
2024-10-01 07:43:20	wafer_0005	Edge-Ring	3	24	""
2024-10-01 07:43:30	wafer_0005	Edge-Ring	3	25	""
2024-10-01 07:43:40	wafer_0005	Edge-Ring	3	26	""
2024-10-01 07:43:50	wafer_0005	Edge-Ring	4	1	""
2024-10-01 07:44:00	wafer_0005	Edge-Ring	4	2	""
2024-10-01 07:44:10	wafer_0005	Edge-Ring	4	3	""
2024-10-01 07:44:20	wafer_0005	Edge-Ring	4	4	""
2024-10-01 07:44:30	wafer_0005	Edge-Ring	4	5	NG
2024-10-01 07:44:40	wafer_0005	Edge-Ring	4	6	OK
2024-10-01 07:44:50	wafer_0005	Edge-Ring	4	7	OK
2024-10-01 07:45:00	wafer_0005	Edge-Ring	4	8	OK
2024-10-01 07:45:10	wafer_0005	Edge-Ring	4	9	OK
2024-10-01 07:45:20	wafer_0005	Edge-Ring	4	10	OK
2024-10-01 07:45:30	wafer_0005	Edge-Ring	4	11	OK
2024-10-01 07:45:40	wafer_0005	Edge-Ring	4	12	NG
2024-10-01 07:45:50	wafer_0005	Edge-Ring	4	13	OK
2024-10-01 07:46:00	wafer_0005	Edge-Ring	4	14	OK
2024-10-01 07:46:10	wafer_0005	Edge-Ring	4	15	NG
2024-10-01 07:46:20	wafer_0005	Edge-Ring	4	16	OK
2024-10-01 07:46:30	wafer_0005	Edge-Ring	4	17	OK
2024-10-01 07:46:40	wafer_0005	Edge-Ring	4	18	OK
2024-10-01 07:46:50	wafer_0005	Edge-Ring	4	19	OK
2024-10-01 07:47:00	wafer_0005	Edge-Ring	4	20	NG
2024-10-01 07:47:10	wafer_0005	Edge-Ring	4	21	OK
2024-10-01 07:47:20	wafer_0005	Edge-Ring	4	22	OK
2024-10-01 07:47:30	wafer_0005	Edge-Ring	4	23	""
2024-10-01 07:47:40	wafer_0005	Edge-Ring	4	24	""
2024-10-01 07:47:50	wafer_0005	Edge-Ring	4	25	""
2024-10-01 07:48:00	wafer_0005	Edge-Ring	4	26	""
2024-10-01 07:48:10	wafer_0005	Edge-Ring	5	1	""
2024-10-01 07:48:20	wafer_0005	Edge-Ring	5	2	""
2024-10-01 07:48:30	wafer_0005	Edge-Ring	5	3	""
2024-10-01 07:48:40	wafer_0005	Edge-Ring	5	4	OK
2024-10-01 07:48:50	wafer_0005	Edge-Ring	5	5	NG
2024-10-01 07:49:00	wafer_0005	Edge-Ring	5	6	OK
2024-10-01 07:49:10	wafer_0005	Edge-Ring	5	7	OK
2024-10-01 07:49:20	wafer_0005	Edge-Ring	5	8	OK
2024-10-01 07:49:30	wafer_0005	Edge-Ring	5	9	OK
2024-10-01 07:49:40	wafer_0005	Edge-Ring	5	10	OK
2024-10-01 07:49:50	wafer_0005	Edge-Ring	5	11	OK
2024-10-01 07:50:00	wafer_0005	Edge-Ring	5	12	OK
2024-10-01 07:50:10	wafer_0005	Edge-Ring	5	13	OK
2024-10-01 07:50:20	wafer_0005	Edge-Ring	5	14	OK
2024-10-01 07:50:30	wafer_0005	Edge-Ring	5	15	NG
2024-10-01 07:50:40	wafer_0005	Edge-Ring	5	16	OK
2024-10-01 07:50:50	wafer_0005	Edge-Ring	5	17	OK
2024-10-01 07:51:00	wafer_0005	Edge-Ring	5	18	NG
